Taken_product,Yearly_avg_view_on_travel_page,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,preferred_location_type_Beach,preferred_location_type_Big Cities,preferred_location_type_Entertainment,preferred_location_type_Financial,preferred_location_type_Hill Stations,preferred_location_type_Historical site,preferred_location_type_Medical,preferred_location_type_Other,preferred_location_type_Social media,preferred_location_type_Trekking
False,286.0,25485.0,1,4,83.0,13606,2,True,22,False,1,2.0,15.0,False,False,False,False,False,True,False,False,False,False
False,267.0,46035.0,22,3,74.0,12000,7,False,21,False,2,1.0,10.0,True,False,False,False,False,False,False,False,False,False
False,295.0,11278.0,7,2,52.0,5616,1,True,36,True,3,1.0,8.0,False,False,False,False,False,True,False,False,False,False
False,206.0,51771.0,1,3,89.0,6400,1,False,29,True,1,1.0,6.0,True,False,False,False,False,False,False,False,False,False
False,383.0,27901.0,4,1,100.0,19148,3,False,18,False,1,2.0,28.0,True,False,False,False,False,False,False,False,False,False
False,401.0,37456.0,3,4,56.0,17594,3,True,19,False,4,3.0,21.0,False,False,False,False,False,True,False,False,False,False
False,323.0,22236.0,1,1,110.0,4911,1,False,34,True,3,0.0,20.0,True,False,False,False,False,False,False,False,False,False
False,227.0,15482.0,2,2,47.0,4559,1,False,30,False,1,0.0,10.0,True,False,False,False,False,False,False,False,False,False
False,420.0,5148.0,20,2,46.0,5422,3,True,23,False,4,1.0,12.0,False,False,False,False,False,False,False,False,False,True
False,205.0,17364.0,11,2,63.0,4747,1,True,23,False,3,1.0,5.0,False,False,False,False,False,True,False,False,False,False
False,287.0,48030.0,1,3,45.0,2120,1,False,17,False,2,0.0,17.0,True,False,False,False,False,False,False,False,False,False
True,339.0,32207.0,24,3,53.0,3165,3,True,31,True,4,1.0,19.0,True,False,False,False,False,False,False,False,False,False
False,296.0,24092.0,23,4,89.0,5755,9,False,25,False,2,1.0,10.0,True,False,False,False,False,False,False,False,False,False
True,201.0,50719.0,16,4,51.0,2383,2,True,17,False,4,1.0,5.0,False,False,False,False,False,True,False,False,False,False
False,218.0,39107.0,8,2,69.0,3320,1,False,26,True,4,0.0,5.0,True,False,False,False,False,False,False,False,False,False
False,373.0,22269.0,10,4,44.0,18677,9,True,16,False,4,0.0,22.0,True,False,False,False,False,False,False,False,False,False
False,280.0,17714.0,3,3,33.0,4492,4,False,17,False,4,0.0,10.0,False,False,False,False,False,False,False,False,False,True
False,236.0,15552.0,5,3,90.0,2796,1,False,18,False,3,1.0,2.0,False,True,False,False,False,False,False,False,False,False
True,205.0,33259.0,4,4,59.0,5833,1,True,17,False,2,0.0,8.0,False,True,False,False,False,False,False,False,False,False
False,284.0,31120.0,9,3,61.0,2334,1,True,19,False,3,3.0,4.0,False,False,False,False,False,True,False,False,False,False
False,318.0,19428.0,26,3,83.0,13528,5,False,19,False,4,1.0,23.0,False,True,False,False,False,False,False,False,False,False
True,144.0,8062.0,3,3,59.0,1431,1,False,19,False,3,0.0,0.0,True,False,False,False,False,False,False,False,False,False
False,268.0,43127.0,16,3,100.0,8030,0,False,19,False,3,2.0,12.0,False,True,False,False,False,False,False,False,False,False
False,278.0,19815.0,18,4,86.0,3700,4,False,27,False,4,2.0,4.0,True,False,False,False,False,False,False,False,False,False
False,386.0,45580.0,2,3,94.0,5486,5,False,24,False,4,1.0,13.0,False,False,False,False,False,True,False,False,False,False
False,317.0,11697.0,2,4,98.0,16019,1,False,27,False,2,0.0,22.0,True,False,False,False,False,False,False,False,False,False
False,142.0,28429.0,10,3,77.0,1210,1,False,21,False,1,0.0,0.0,False,False,False,False,False,True,False,False,False,False
False,213.0,51672.0,16,2,74.0,5669,0,False,28,False,3,0.0,9.0,False,False,False,False,False,True,False,False,False,False
False,241.0,7642.0,7,3,104.0,6937,4,False,19,False,2,1.0,10.0,False,False,False,False,False,False,False,False,False,True
False,297.0,39623.0,1,3,51.0,9619,0,False,23,False,1,3.0,19.0,False,False,False,False,False,True,False,False,False,False
False,274.0,38683.0,24,4,59.0,5678,7,False,22,False,3,1.0,11.0,True,False,False,False,False,False,False,False,False,False
False,247.0,31718.0,7,3,101.0,5495,1,False,20,False,3,1.0,13.0,True,False,False,False,False,False,False,False,False,False
False,296.0,29724.0,25,2,88.0,12065,3,False,26,False,3,1.0,19.0,True,False,False,False,False,False,False,False,False,False
False,444.0,13653.0,1,4,37.0,5668,2,True,22,False,4,1.0,12.0,True,False,False,False,False,False,False,False,False,False
False,245.0,24188.0,5,4,95.0,4826,0,True,20,False,3,1.0,6.0,False,False,False,False,False,False,False,False,False,True
False,236.0,3713.0,2,3,73.0,6418,3,False,23,False,4,0.0,9.0,False,False,False,False,True,False,False,False,False,False
False,345.0,43722.0,7,3,101.0,5215,1,False,23,False,1,1.0,24.0,True,False,False,False,False,False,False,False,False,False
False,239.0,6731.0,2,4,41.0,2701,0,True,29,False,2,1.0,3.0,True,False,False,False,False,False,False,False,False,False
False,251.0,19367.0,5,4,80.0,11889,6,False,17,False,2,2.0,12.0,True,False,False,False,False,False,False,False,False,False
False,302.0,4104.0,10,1,107.0,17075,1,True,17,False,4,0.0,21.0,False,False,False,False,False,True,False,False,False,False
False,331.0,6480.0,10,4,43.0,2464,0,False,24,False,1,0.0,9.0,True,False,False,False,False,False,False,False,False,False
False,374.0,38191.0,1,2,102.0,13974,7,True,16,False,4,0.0,25.0,False,False,False,False,False,False,False,False,False,True
True,395.0,25312.0,8,4,90.0,4947,2,False,24,False,1,0.0,11.0,False,False,False,False,False,True,False,False,False,False
False,213.0,42706.0,5,3,90.0,2488,1,True,24,False,2,0.0,4.0,True,False,False,False,False,False,False,False,False,False
False,249.0,20590.0,8,2,72.0,5238,1,True,16,False,4,0.0,13.0,False,False,False,False,False,False,False,False,False,True
False,212.0,48204.0,2,3,81.0,4490,1,True,17,False,1,0.0,5.0,True,False,False,False,False,False,False,False,False,False
False,239.0,24193.0,7,3,85.0,7551,4,False,24,False,4,3.0,13.0,False,True,False,False,False,False,False,False,False,False
False,248.0,35640.0,2,4,77.0,5058,7,False,27,False,3,0.0,10.0,False,False,False,False,False,True,False,False,False,False
True,215.0,40505.0,2,4,93.0,3474,5,True,17,False,4,0.0,5.0,False,False,False,False,False,True,False,False,False,False
False,228.0,44633.0,28,2,69.0,5780,1,False,22,False,4,2.0,11.0,False,False,False,False,False,True,False,False,False,False
False,244.0,27942.0,7,2,59.0,8954,1,False,33,True,1,1.0,10.0,True,False,False,False,False,False,False,False,False,False
False,302.0,23529.0,7,2,66.0,19275,1,False,25,False,1,1.0,21.0,False,False,False,False,False,True,False,False,False,False
True,298.0,40674.0,3,2,47.0,5249,4,True,26,False,1,0.0,12.0,False,False,False,False,False,True,False,False,False,False
False,254.0,17790.0,10,3,54.0,4693,3,False,21,False,3,0.0,9.0,False,True,False,False,False,False,False,False,False,False
False,357.0,51877.0,5,5,52.0,18305,4,False,18,False,2,1.0,21.0,True,False,False,False,False,False,False,False,False,False
False,334.0,19572.0,10,4,94.0,5260,1,False,21,False,2,1.0,9.0,True,False,False,False,False,False,False,False,False,False
False,213.0,7362.0,1,1,79.0,6359,0,True,21,False,4,1.0,6.0,False,True,False,False,False,False,False,False,False,False
False,414.0,32485.0,20,4,34.0,4874,3,False,18,False,4,0.0,20.0,True,False,False,False,False,False,False,False,False,False
False,331.0,35043.0,7,3,55.0,9991,8,False,27,False,1,1.0,10.0,True,False,False,False,False,False,False,False,False,False
False,349.0,19219.0,8,4,80.0,3709,9,False,26,False,1,2.0,12.0,False,False,False,False,False,False,False,True,False,False
False,308.0,39350.0,1,2,60.0,7465,2,True,33,True,3,3.0,6.0,False,False,False,False,False,True,False,False,False,False
True,221.0,11133.0,8,4,84.0,2125,1,True,16,False,4,0.0,7.0,False,False,False,False,False,False,False,True,False,False
False,228.0,25834.0,9,5,40.0,3993,0,False,29,False,3,0.0,4.0,False,False,False,False,False,False,False,True,False,False
False,232.0,19955.0,5,3,36.0,6129,1,False,20,False,3,3.0,10.0,False,True,False,False,False,False,False,False,False,False
False,210.0,39562.0,8,4,67.0,6225,1,False,26,False,1,1.0,8.0,False,True,False,False,False,False,False,False,False,False
False,285.0,41724.0,5,2,72.0,6355,7,False,27,False,3,2.0,8.0,False,False,False,False,False,True,False,False,False,False
False,296.0,12011.0,15,2,103.0,11513,0,True,21,False,2,1.0,12.0,True,False,False,False,False,False,False,False,False,False
False,236.0,43124.0,7,4,50.0,7152,1,True,21,False,3,0.0,11.0,False,False,False,False,False,True,False,False,False,False
False,228.0,5049.0,10,1,43.0,8277,1,True,19,False,1,2.0,7.0,False,True,False,False,False,False,False,False,False,False
False,270.0,45370.0,5,4,74.0,8103,0,False,19,False,4,0.0,17.0,False,False,False,False,False,False,False,False,False,True
False,179.0,45818.0,26,1,95.0,2916,1,False,15,False,3,2.0,4.0,True,False,False,False,False,False,False,False,False,False
False,316.0,16916.0,6,3,103.0,6041,6,True,26,False,4,0.0,8.0,False,False,False,False,False,True,False,False,False,False
False,364.0,45818.0,4,1,109.0,2979,3,False,31,False,1,0.0,5.0,False,False,False,False,False,True,False,False,False,False
False,318.0,28355.0,23,5,49.0,15998,2,False,26,False,2,0.0,16.0,True,False,False,False,False,False,False,False,False,False
False,229.0,26117.0,2,3,72.0,4656,1,False,19,False,1,1.0,4.0,True,False,False,False,False,False,False,False,False,False
False,324.0,19045.0,2,1,59.0,2699,0,True,20,False,3,1.0,4.0,False,False,False,False,False,False,False,False,False,True
False,245.0,37176.0,2,3,84.0,2377,1,False,16,False,3,1.0,8.0,False,False,False,False,False,True,False,False,False,False
False,363.0,18562.0,29,1,103.0,12508,3,False,31,True,2,1.0,15.0,False,False,False,False,False,True,False,False,False,False
False,289.0,46173.0,6,3,55.0,5986,4,True,22,False,1,2.0,13.0,False,False,False,False,False,True,False,False,False,False
False,230.0,22447.0,25,2,92.0,4748,7,True,15,False,2,1.0,4.0,False,False,False,False,False,False,False,False,False,True
False,203.0,32659.0,1,3,62.0,5301,1,False,24,False,2,1.0,8.0,True,False,False,False,False,False,False,False,False,False
False,321.0,46626.0,2,4,110.0,6786,3,False,35,True,2,0.0,14.0,False,False,False,False,False,False,False,True,False,False
True,161.0,26472.0,1,1,108.0,2184,1,True,23,False,3,0.0,3.0,False,False,False,False,False,False,False,False,False,True
False,276.0,29584.0,1,5,52.0,6659,4,False,22,False,2,0.0,7.0,False,False,False,False,False,True,False,False,False,False
False,282.0,18946.0,3,4,56.0,9710,4,False,18,False,1,1.0,16.0,False,False,False,False,False,True,False,False,False,False
False,431.0,20762.0,1,4,96.0,6760,2,False,14,False,3,0.0,15.0,False,False,False,False,False,True,False,False,False,False
False,304.0,40990.0,10,4,54.0,2217,3,True,25,False,3,1.0,10.0,True,False,False,False,False,False,False,False,False,False
False,161.0,31328.0,9,2,47.0,2619,1,False,31,True,3,0.0,3.0,False,False,False,False,False,True,False,False,False,False
True,257.0,12261.0,5,3,38.0,2856,1,True,23,False,2,0.0,1.0,False,True,False,False,False,False,False,False,False,False
False,287.0,32241.0,10,3,106.0,3458,6,False,24,True,2,1.0,17.0,False,False,False,False,False,True,False,False,False,False
False,351.0,40047.0,7,4,37.0,5266,2,False,26,False,3,0.0,7.0,False,False,False,False,False,True,False,False,False,False
True,319.0,5012.0,4,3,60.0,9365,1,False,25,False,3,0.0,8.0,False,True,False,False,False,False,False,False,False,False
False,381.0,36616.0,10,3,107.0,10504,6,False,23,False,4,0.0,20.0,False,False,False,False,False,False,False,False,False,True
True,311.0,20134.0,22,2,76.0,6384,2,True,17,False,1,2.0,8.0,False,True,False,False,False,False,False,False,False,False
False,240.0,14288.0,9,4,46.0,2666,0,True,21,False,4,0.0,3.0,True,False,False,False,False,False,False,False,False,False
True,165.0,5466.0,12,3,94.0,2722,1,False,23,False,4,0.0,1.0,True,False,False,False,False,False,False,False,False,False
False,227.0,44910.0,23,3,58.0,2212,9,False,19,False,4,0.0,6.0,True,False,False,False,False,False,False,False,False,False
False,274.0,26434.0,9,4,106.0,6549,9,False,26,False,3,0.0,10.0,True,False,False,False,False,False,False,False,False,False
False,210.0,51425.0,1,2,86.0,3827,1,False,20,False,2,1.0,5.0,False,False,False,False,False,True,False,False,False,False
False,215.0,10648.0,9,4,101.0,5259,1,False,28,False,4,0.0,7.0,True,False,False,False,False,False,False,False,False,False
False,375.0,44139.0,7,3,34.0,10971,8,False,33,True,3,0.0,26.0,False,False,False,False,False,False,False,True,False,False
False,393.0,41236.0,14,2,98.0,4940,4,False,16,False,3,1.0,18.0,True,False,False,False,False,False,False,False,False,False
False,282.0,11521.0,2,3,99.0,2546,4,False,18,False,2,1.0,6.0,True,False,False,False,False,False,False,False,False,False
True,262.0,47679.0,19,3,77.0,5307,8,True,17,False,2,0.0,9.0,False,True,False,False,False,False,False,False,False,False
False,420.0,45888.0,2,3,107.0,16669,2,True,19,False,3,0.0,30.0,True,False,False,False,False,False,False,False,False,False
False,190.0,47992.0,10,4,82.0,4267,1,True,24,False,4,1.0,5.0,False,True,False,False,False,False,False,False,False,False
False,232.0,7075.0,2,1,79.0,2488,1,False,30,False,1,1.0,1.0,False,False,False,False,False,False,False,False,False,True
True,203.0,20131.0,3,1,82.0,3106,0,False,27,True,3,0.0,7.0,False,False,False,False,False,False,False,False,False,True
False,175.0,8865.0,11,3,55.0,2253,1,False,21,False,4,1.0,2.0,False,False,False,False,False,True,False,False,False,False
False,278.0,5748.0,2,2,64.0,7602,1,False,20,False,2,2.0,10.0,False,False,False,False,False,True,False,False,False,False
True,236.0,16249.0,4,3,46.0,2297,9,True,30,True,3,0.0,3.0,False,False,False,False,False,False,False,False,False,True
False,283.0,38752.0,14,3,102.0,3039,1,False,21,False,3,1.0,18.0,True,False,False,False,False,False,False,False,False,False
False,310.0,26570.0,2,2,49.0,5723,7,False,23,False,3,2.0,8.0,False,True,False,False,False,False,False,False,False,False
False,323.0,7046.0,1,4,107.0,2586,3,False,22,False,2,1.0,8.0,True,False,False,False,False,False,False,False,False,False
False,288.0,45681.0,10,4,57.0,4205,2,True,23,False,4,0.0,18.0,True,False,False,False,False,False,False,False,False,False
False,329.0,34382.0,12,3,66.0,14341,1,False,19,False,3,1.0,25.0,True,False,False,False,False,False,False,False,False,False
False,311.0,19436.0,2,3,82.0,3458,6,False,32,True,2,1.0,20.0,False,False,False,False,False,True,False,False,False,False
False,415.0,28740.0,5,2,98.0,19409,4,False,22,False,3,1.0,24.0,False,False,False,False,False,True,False,False,False,False
False,261.0,48347.0,4,4,76.0,6545,9,False,20,False,1,1.0,6.0,False,True,False,False,False,False,False,False,False,False
False,241.0,16807.0,7,2,36.0,4318,1,False,19,False,2,1.0,13.0,False,False,False,False,False,True,False,False,False,False
False,328.0,10958.0,21,3,70.0,2266,7,False,26,True,1,1.0,8.0,False,False,False,False,False,True,False,False,False,False
False,330.0,51567.0,8,4,83.0,4534,4,True,24,False,4,0.0,8.0,False,False,False,False,False,False,False,True,False,False
False,192.0,31189.0,4,2,110.0,4499,1,True,20,False,2,0.0,5.0,True,False,False,False,False,False,False,False,False,False
False,282.0,37213.0,25,5,78.0,4455,3,True,23,False,1,2.0,15.0,False,False,False,False,False,True,False,False,False,False
False,237.0,11519.0,1,2,108.0,2221,1,False,16,False,3,1.0,4.0,True,False,False,False,False,False,False,False,False,False
False,305.0,42639.0,1,1,57.0,19201,1,True,22,False,3,1.0,21.0,True,False,False,False,False,False,False,False,False,False
False,425.0,31721.0,6,3,92.0,13221,9,False,19,False,4,3.0,36.0,True,False,False,False,False,False,False,False,False,False
False,234.0,37875.0,12,3,89.0,6583,0,False,18,False,2,0.0,6.0,False,False,False,False,False,False,False,False,False,True
False,319.0,22583.0,1,3,59.0,8395,1,False,25,False,3,1.0,10.0,False,True,False,False,False,False,False,False,False,False
False,214.0,45509.0,17,2,86.0,4566,1,False,17,False,4,1.0,10.0,False,False,False,False,False,True,False,False,False,False
True,198.0,24087.0,3,3,95.0,4042,5,False,23,False,3,1.0,6.0,False,False,False,False,False,True,False,False,False,False
False,402.0,11174.0,3,3,51.0,7975,2,True,18,False,3,0.0,28.0,False,False,False,False,False,True,False,False,False,False
False,344.0,6732.0,10,2,75.0,2657,3,False,31,True,4,2.0,8.0,True,False,False,False,False,False,False,False,False,False
False,396.0,52154.0,4,2,38.0,16561,2,False,23,False,4,0.0,31.0,True,False,False,False,False,False,False,False,False,False
False,322.0,18629.0,29,2,101.0,4566,2,False,15,False,2,1.0,19.0,True,False,False,False,False,False,False,False,False,False
False,232.0,11100.0,2,3,54.0,6100,2,False,27,True,3,0.0,11.0,True,False,False,False,False,False,False,False,False,False
False,456.0,14773.0,7,3,44.0,19577,5,False,19,False,4,0.0,33.0,True,False,False,False,False,False,False,False,False,False
False,352.0,51983.0,18,3,90.0,4820,2,False,24,False,3,1.0,19.0,False,False,False,False,False,True,False,False,False,False
False,327.0,47889.0,28,4,97.0,4528,0,False,17,False,4,3.0,7.0,False,False,False,False,False,False,False,False,False,True
True,189.0,50686.0,1,1,74.0,3205,1,True,21,False,2,0.0,6.0,False,False,False,False,False,False,False,False,False,True
True,266.0,10366.0,6,2,43.0,2362,0,False,27,False,4,1.0,3.0,False,True,False,False,False,False,False,False,False,False
False,289.0,52160.0,2,2,47.0,1713,1,True,31,True,3,1.0,1.0,True,False,False,False,False,False,False,False,False,False
False,305.0,48939.0,2,4,89.0,18053,0,False,24,False,4,0.0,21.0,True,False,False,False,False,False,False,False,False,False
False,198.0,47225.0,23,3,97.0,2892,1,False,25,True,2,2.0,3.0,True,False,False,False,False,False,False,False,False,False
False,231.0,49008.0,3,3,61.0,2108,4,False,23,False,3,1.0,9.0,True,False,False,False,False,False,False,False,False,False
False,225.0,34513.0,3,4,103.0,11944,1,False,23,False,3,0.0,10.0,False,False,False,False,False,True,False,False,False,False
